     .1640000D+00    .1564668D+19
     .1650000D+00    .1393057D+19
     .1660000D+00    .1234656D+19
     .1670000D+00    .1089433D+19
     .1680000D+00    .9571805D+18
     .1690000D+00    .8375313D+18
     .1700000D+00    .7299738D+18
     .1710000D+00    .6338770D+18
     .1720000D+00    .5485184D+18
     .1730000D+00    .4731127D+18
     .1740000D+00    .4068394D+18
     .1750000D+00    .3488684D+18
     .1760000D+00    .2983809D+18
     .1770000D+00    .2545869D+18
     .1780000D+00    .2167382D+18
     .1790000D+00    .1841369D+18
     .1800000D+00    .1561409D+18
     .1810000D+00    .1321664D+18
     .1820000D+00    .1116876D+18
     .1830000D+00    .9423527D+17
     .1840000D+00    .7939369D+17
     .1850000D+00    .6679691D+17
     .1860000D+00    .5612468D+17
     .1870000D+00    .4709813D+17
     .1880000D+00    .3947545D+17
     .1890000D+00    .3304776D+17
     .1900000D+00    .2763527D+17
     .1910000D+00    .2308367D+17
     .1920000D+00    .1926086D+17
     .1930000D+00    .1605407D+17
     .1940000D+00    .1336719D+17
     .1950000D+00    .1111849D+17
     .1960000D+00    .9238630D+16
     .1970000D+00    .7668815D+16
     .1980000D+00    .6359321D+16
     .1990000D+00    .5268135D+16
     .2000000D+00    .4359815D+16
     .2010000D+00    .3604502D+16
     .2020000D+00    .2977068D+16
     .2030000D+00    .2456398D+16
     .2040000D+00    .2024767D+16
     .2050000D+00    .1667313D+16
     .2060000D+00    .1371591D+16
     .2070000D+00    .1127189D+16
     .2080000D+00    .9254063D+15
     .2090000D+00    .7589812D+15
     .2100000D+00    .6218581D+15
     .2110000D+00    .5089936D+15
     .2120000D+00    .4161912D+15
     .2130000D+00    .3399632D+15
     .2140000D+00    .2774139D+15
     .2150000D+00    .2261417D+15
     .2160000D+00    .1841570D+15
     .2170000D+00    .1498130D+15
     .2180000D+00    .1217485D+15
     .2190000D+00    .9883924D+14
     .2200000D+00    .8015779D+14
     .2210000D+00    .6493991D+14
     .2220000D+00    .5255646D+14
     .2230000D+00    .4249013D+14
     .2240000D+00    .3431599D+14
     .2250000D+00    .2768539D+14
     .2260000D+00    .2231257D+14
     .2270000D+00    .1796355D+14
     .2280000D+00    .1444701D+14
     .2290000D+00    .1160663D+14
     .2300000D+00    .9314844D+13
     .2310000D+00    .7467683D+13
     .2320000D+00    .5980482D+13
     .2330000D+00    .4784384D+13
     .2340000D+00    .3823444D+13
     .2350000D+00    .3052261D+13
     .2360000D+00    .2434032D+13
     .2370000D+00    .1938957D+13
     .2380000D+00    .1542933D+13
     .2390000D+00    .1226485D+13
     .2400000D+00    .9738980D+12
     .2410000D+00    .7725037D+12
     .2420000D+00    .6121011D+12
     .2430000D+00    .4844858D+12
     .2440000D+00    .3830666D+12
     .2450000D+00    .3025538D+12
     .2460000D+00    .2387075D+12
     .2470000D+00    .1881328D+12
     .2480000D+00    .1481149D+12
     .2490000D+00    .1164845D+12
     .2500000D+00    .9151109D+11
     .2510000D+00    .7181507D+11
     .2520000D+00    .5629818D+11
     .2530000D+00    .4408703D+11
     .2540000D+00    .3448782D+11
     .2550000D+00    .2695008D+11
     .2560000D+00    .2103755D+11
     .2570000D+00    .1640485D+11
     .2580000D+00    .1277889D+11
     .2590000D+00    .9943970D+10
     .2600000D+00    .7729909D+10
     .2610000D+00    .6002604D+10
     .2620000D+00    .4656490D+10
     .2630000D+00    .3608568D+10
     .2640000D+00    .2793654D+10
     .2650000D+00    .2160611D+10
     .2660000D+00    .1669369D+10
     .2670000D+00    .1288565D+10
     .2680000D+00    .9936796D+09
     .2690000D+00    .7655629D+09
     .2700000D+00    .5892779D+09
     .2710000D+00    .4531854D+09
     .2720000D+00    .3482267D+09
     .2730000D+00    .2673588D+09
     .2740000D+00    .2051124D+09
     .2750000D+00    .1572448D+09
     .2760000D+00    .1204683D+09
     .2770000D+00    .9223824D+08
     .2780000D+00    .7058715D+08
     .2790000D+00    .5399542D+08
     .2800000D+00    .4129065D+08
     .2810000D+00    .3156928D+08
     .2820000D+00    .2413567D+08
     .2830000D+00    .1845480D+08
     .2840000D+00    .1411562D+08
     .2850000D+00    .1080262D+08
     .2860000D+00    .8273892D+07
     .2870000D+00    .6344115D+07
     .2880000D+00    .4871458D+07
     .2890000D+00    .3747470D+07
     .2900000D+00    .2889300D+07
     .2910000D+00    .2233701D+07
     .2920000D+00    .1732431D+07
     .2930000D+00    .1348720D+07
     .2940000D+00    .1054558D+07
     .2950000D+00    .8286240D+06
     .2960000D+00    .6546915D+06
     .2970000D+00    .5204194D+06
     .2980000D+00    .4164227D+06
     .2990000D+00    .3355654D+06
     .3000000D+00    .2724213D+06
     .3010000D+00    .2228633D+06
     .3020000D+00    .1837511D+06
     .3030000D+00    .1526933D+06
     .3040000D+00    .1278672D+06
     .3050000D+00    .1078816D+06
     .3060000D+00    .9167299D+05
     .3070000D+00    .7842647D+05
     .3080000D+00    .6751627D+05
     .3090000D+00    .5846027D+05
     .3100000D+00    .5088573D+05
     .3110000D+00    .4450331D+05
     .3120000D+00    .3908733D+05
     .3130000D+00    .3446084D+05
     .3140000D+00    .3048431D+05
     .3150000D+00    .2704700D+05
     .3160000D+00    .2406042D+05
     .3170000D+00    .2145337D+05
     .3180000D+00    .1916810D+05
     .3190000D+00    .1715743D+05
     .3200000D+00    .1538253D+05
     .3210000D+00    .1381116D+05
     .3220000D+00    .1241639D+05
     .3230000D+00    .1117554D+05
     .3240000D+00    .1006940D+05
     .3250000D+00    .9081573D+04
     .3260000D+00    .8197990D+04
     .3270000D+00    .7406524D+04
     .3280000D+00    .6696660D+04
     .3290000D+00    .6059245D+04
     .3300000D+00    .5486278D+04
     .3310000D+00    .4970745D+04
     .3320000D+00    .4506473D+04
     .3330000D+00    .4088017D+04
     .3340000D+00    .3710563D+04
     .3350000D+00    .3369844D+04
     .3360000D+00    .3062072D+04
     .3370000D+00    .2783878D+04
     .3380000D+00    .2532260D+04
     .3390000D+00    .2304543D+04
     .3400000D+00    .2098335D+04
     .3410000D+00    .1911499D+04
     .3420000D+00    .1742122D+04
     .3430000D+00    .1588491D+04
     .3440000D+00    .1449069D+04
     .3450000D+00    .1322477D+04
     .3460000D+00    .1207479D+04
     .3470000D+00    .1102960D+04
     .3480000D+00    .1007921D+04
     .3490000D+00    .9214605D+03
     .3500000D+00    .8427682D+03
     .3510000D+00    .7711133D+03
     .3520000D+00    .7058374D+03
     .3530000D+00    .6463461D+03
     .3540000D+00    .5921033D+03
     .3550000D+00    .5426246D+03
     .3560000D+00    .4974726D+03
     .3570000D+00    .4562516D+03
     .3580000D+00    .4186038D+03
     .3590000D+00    .3842056D+03
     .3600000D+00    .3527638D+03
     .3610000D+00    .3240129D+03
     .3620000D+00    .2977123D+03
     .3630000D+00    .2736438D+03
     .3640000D+00    .2516095D+03
     .3650000D+00    .2314300D+03
     .3660000D+00    .2129421D+03
     .3670000D+00    .1959978D+03
     .3680000D+00    .1804625D+03
     .3690000D+00    .1662139D+03
     .3700000D+00    .1531408D+03
     .3710000D+00    .1411419D+03
     .3720000D+00    .1301252D+03
