     .2700000D+00    .9328474D+02
     .2710000D+00    .9327551D+02
     .2720000D+00    .9326628D+02
     .2730000D+00    .9325706D+02
     .2740000D+00    .9324783D+02
     .2750000D+00    .9323861D+02
     .2760000D+00    .9322938D+02
     .2770000D+00    .9322016D+02
     .2780000D+00    .9321094D+02
     .2790000D+00    .9320172D+02
     .2800000D+00    .9319250D+02
     .2810000D+00    .9318328D+02
     .2820000D+00    .9317406D+02
     .2830000D+00    .9316485D+02
     .2840000D+00    .9315563D+02
     .2850000D+00    .9314642D+02
     .2860000D+00    .9313720D+02
     .2870000D+00    .9312799D+02
     .2880000D+00    .9311878D+02
     .2890000D+00    .9310956D+02
     .2900000D+00    .9310035D+02
     .2910000D+00    .9309114D+02
     .2920000D+00    .9308194D+02
     .2930000D+00    .9307273D+02
     .2940000D+00    .9306352D+02
     .2950000D+00    .9305432D+02
     .2960000D+00    .9304511D+02
     .2970000D+00    .9303591D+02
     .2980000D+00    .9302670D+02
     .2990000D+00    .9301750D+02
     .3000000D+00    .9300830D+02
     .3010000D+00    .9299910D+02
     .3020000D+00    .9298990D+02
     .3030000D+00    .9298070D+02
     .3040000D+00    .9297150D+02
     .3050000D+00    .9296231D+02
     .3060000D+00    .9295311D+02
     .3070000D+00    .9294392D+02
     .3080000D+00    .9293472D+02
     .3090000D+00    .9292553D+02
     .3100000D+00    .9291634D+02
     .3110000D+00    .9290715D+02
     .3120000D+00    .9289796D+02
     .3130000D+00    .9288877D+02
     .3140000D+00    .9287958D+02
     .3150000D+00    .9287039D+02
     .3160000D+00    .9286120D+02
     .3170000D+00    .9285202D+02
     .3180000D+00    .9284283D+02
     .3190000D+00    .9283365D+02
     .3200000D+00    .9282447D+02
     .3210000D+00    .9281529D+02
     .3220000D+00    .9280610D+02
     .3230000D+00    .9279692D+02
     .3240000D+00    .9278774D+02
     .3250000D+00    .9277857D+02
     .3260000D+00    .9276939D+02
     .3270000D+00    .9276021D+02
     .3280000D+00    .9275104D+02
     .3290000D+00    .9274186D+02
     .3300000D+00    .9273269D+02
     .3310000D+00    .9272352D+02
     .3320000D+00    .9271434D+02
     .3330000D+00    .9270517D+02
     .3340000D+00    .9269600D+02
     .3350000D+00    .9268683D+02
     .3360000D+00    .9267767D+02
     .3370000D+00    .9266850D+02
     .3380000D+00    .9265933D+02
     .3390000D+00    .9265017D+02
     .3400000D+00    .9264100D+02
     .3410000D+00    .9263184D+02
     .3420000D+00    .9262268D+02
     .3430000D+00    .9261351D+02
     .3440000D+00    .9260435D+02
     .3450000D+00    .9259519D+02
     .3460000D+00    .9258603D+02
     .3470000D+00    .9257688D+02
     .3480000D+00    .9256772D+02
     .3490000D+00    .9255856D+02
     .3500000D+00    .9254941D+02
     .3510000D+00    .9254025D+02
     .3520000D+00    .9253110D+02
     .3530000D+00    .9252195D+02
     .3540000D+00    .9251279D+02
     .3550000D+00    .9250364D+02
     .3560000D+00    .9249449D+02
     .3570000D+00    .9248534D+02
     .3580000D+00    .9247620D+02
     .3590000D+00    .9246705D+02
     .3600000D+00    .9245790D+02
     .3610000D+00    .9244876D+02
     .3620000D+00    .9243961D+02
     .3630000D+00    .9243047D+02
     .3640000D+00    .9242133D+02
     .3650000D+00    .9241219D+02
     .3660000D+00    .9240304D+02
     .3670000D+00    .9239390D+02
     .3680000D+00    .9238477D+02
     .3690000D+00    .9237563D+02
     .3700000D+00    .9236649D+02
     .3710000D+00    .9235735D+02
     .3720000D+00    .9234822D+02
     .3730000D+00    .9233908D+02
     .3740000D+00    .9232995D+02
     .3750000D+00    .9232082D+02
