3.070e-001	1.33717e+003
3.080e-001	1.23585e+003
3.090e-001	1.14247e+003
3.100e-001	1.05639e+003
3.110e-001	9.77015e+002
3.120e-001	9.03811e+002
3.130e-001	8.36281e+002
3.140e-001	7.73970e+002
3.150e-001	7.16461e+002
3.160e-001	6.63373e+002
3.170e-001	6.14354e+002
3.180e-001	5.69082e+002
3.190e-001	5.27261e+002
3.200e-001	4.88619e+002
3.210e-001	4.52907e+002
3.220e-001	4.19895e+002
3.230e-001	3.89373e+002
3.240e-001	3.61145e+002
3.250e-001	3.35035e+002
3.260e-001	3.10877e+002
3.270e-001	2.88522e+002
3.280e-001	2.67830e+002
3.290e-001	2.48673e+002
3.300e-001	2.30933e+002
3.310e-001	2.14503e+002
3.320e-001	1.99283e+002
3.330e-001	1.85179e+002
3.340e-001	1.72109e+002
3.350e-001	1.59993e+002
3.360e-001	1.48759e+002
3.370e-001	1.38341e+002
3.380e-001	1.28679e+002
3.390e-001	1.19714e+002
3.400e-001	1.11396e+002
3.410e-001	1.03676e+002
3.420e-001	9.65093e+001
3.430e-001	8.98553e+001
3.440e-001	8.36760e+001
3.450e-001	7.79364e+001
3.460e-001	7.26042e+001
3.470e-001	6.76494e+001
3.480e-001	6.30446e+001
3.490e-001	5.87641e+001
3.500e-001	5.47843e+001
3.510e-001	5.10835e+001
3.520e-001	4.76413e+001
3.530e-001	4.44392e+001
3.540e-001	4.14597e+001
3.550e-001	3.86870e+001
3.560e-001	3.61062e+001
3.570e-001	3.37036e+001
3.580e-001	3.14664e+001
3.590e-001	2.93828e+001
3.600e-001	2.74421e+001
3.610e-001	2.56340e+001
3.620e-001	2.39492e+001
3.630e-001	2.23790e+001
3.640e-001	2.09153e+001
3.650e-001	1.95507e+001
3.660e-001	1.82783e+001
3.670e-001	1.70915e+001
3.680e-001	1.59845e+001
3.690e-001	1.49517e+001
3.700e-001	1.39880e+001
3.710e-001	1.30885e+001
3.720e-001	1.22490e+001
3.730e-001	1.14651e+001
3.740e-001	1.07332e+001
3.750e-001	1.00496e+001
3.760e-001	9.41110e+000
3.770e-001	8.81458e+000
3.780e-001	8.25720e+000
3.790e-001	7.73629e+000
3.800e-001	7.24940e+000
3.810e-001	6.79422e+000
3.820e-001	6.36862e+000
3.830e-001	5.97062e+000
3.840e-001	5.59837e+000
3.850e-001	5.25013e+000
3.860e-001	4.92432e+000
3.870e-001	4.61944e+000
3.880e-001	4.33409e+000
3.890e-001	4.06699e+000
3.900e-001	3.81693e+000
3.910e-001	3.58279e+000
3.920e-001	3.36351e+000
3.930e-001	3.15812e+000
3.940e-001	2.96572e+000
3.950e-001	2.78545e+000
3.960e-001	2.61652e+000
3.970e-001	2.45820e+000
3.980e-001	2.30979e+000
3.990e-001	2.17066e+000
4.000e-001	2.04021e+000
4.010e-001	1.91787e+000
4.020e-001	1.80312e+000
4.030e-001	1.69548e+000
4.040e-001	1.59450e+000
4.050e-001	1.49974e+000
4.060e-001	1.41081e+000
4.070e-001	1.32733e+000
4.080e-001	1.24898e+000
4.090e-001	1.17541e+000
4.100e-001	1.10632e+000
4.110e-001	1.04144e+000
4.120e-001	9.80504e-001
4.130e-001	9.23255e-001
4.140e-001	8.69466e-001
4.150e-001	8.18922e-001
4.160e-001	7.71420e-001
4.170e-001	7.26770e-001
4.180e-001	6.84796e-001
4.190e-001	6.45331e-001
4.200e-001	6.08222e-001
4.210e-001	5.73321e-001
4.220e-001	5.40494e-001
4.230e-001	5.09613e-001
4.240e-001	4.80559e-001
4.250e-001	4.53220e-001
