     .3560000D+00    .3610620D+02
     .3570000D+00    .3370360D+02
     .3580000D+00    .3146640D+02
     .3590000D+00    .2938280D+02
     .3600000D+00    .2744210D+02
     .3610000D+00    .2563400D+02
     .3620000D+00    .2394920D+02
     .3630000D+00    .2237900D+02
     .3640000D+00    .2091530D+02
     .3650000D+00    .1955070D+02
     .3660000D+00    .1827830D+02
     .3670000D+00    .1709150D+02
     .3680000D+00    .1598450D+02
     .3690000D+00    .1495170D+02
     .3700000D+00    .1398800D+02
     .3710000D+00    .1308850D+02
     .3720000D+00    .1224900D+02
     .3730000D+00    .1146510D+02
     .3740000D+00    .1073320D+02
     .3750000D+00    .1004960D+02
     .3760000D+00    .9411100D+01
     .3770000D+00    .8814580D+01
     .3780000D+00    .8257200D+01
     .3790000D+00    .7736290D+01
     .3800000D+00    .7249400D+01
     .3810000D+00    .6794220D+01
     .3820000D+00    .6368620D+01
     .3830000D+00    .5970620D+01
     .3840000D+00    .5598370D+01
     .3850000D+00    .5250130D+01
     .3860000D+00    .4924320D+01
     .3870000D+00    .4619440D+01
     .3880000D+00    .4334090D+01
     .3890000D+00    .4066990D+01
     .3900000D+00    .3816930D+01
     .3910000D+00    .3582790D+01
     .3920000D+00    .3363510D+01
     .3930000D+00    .3158120D+01
     .3940000D+00    .2965720D+01
     .3950000D+00    .2785450D+01
     .3960000D+00    .2616520D+01
     .3970000D+00    .2458200D+01
     .3980000D+00    .2309790D+01
     .3990000D+00    .2170660D+01
     .4000000D+00    .2040210D+01
     .4010000D+00    .1917870D+01
     .4020000D+00    .1803120D+01
     .4030000D+00    .1695480D+01
     .4040000D+00    .1594500D+01
     .4050000D+00    .1499740D+01
     .4060000D+00    .1410810D+01
     .4070000D+00    .1327330D+01
     .4080000D+00    .1248980D+01
     .4090000D+00    .1175410D+01
     .4100000D+00    .1106320D+01
     .4110000D+00    .1041440D+01
     .4120000D+00    .9805040D+00
     .4130000D+00    .9232550D+00
     .4140000D+00    .8694660D+00
     .4150000D+00    .8189220D+00
     .4160000D+00    .7714200D+00
     .4170000D+00    .7267700D+00
     .4180000D+00    .6847960D+00
     .4190000D+00    .6453310D+00
     .4200000D+00    .6082220D+00
     .4210000D+00    .5733210D+00
     .4220000D+00    .5404940D+00
     .4230000D+00    .5096130D+00
     .4240000D+00    .4805590D+00
     .4250000D+00    .4532200D+00
     .4260000D+00    .4274910D+00
     .4270000D+00    .4032740D+00
     .4280000D+00    .3804780D+00
     .4290000D+00    .3590160D+00
     .4300000D+00    .3388070D+00
     .4310000D+00    .3197760D+00
     .4320000D+00    .3018520D+00
     .4330000D+00    .2849680D+00
     .4340000D+00    .2690620D+00
     .4350000D+00    .2540760D+00
     .4360000D+00    .2399530D+00
     .4370000D+00    .2266430D+00
     .4380000D+00    .2140980D+00
     .4390000D+00    .2022720D+00
     .4400000D+00    .1911220D+00
     .4410000D+00    .1806090D+00
     .4420000D+00    .1706940D+00
     .4430000D+00    .1613430D+00
     .4440000D+00    .1525220D+00
     .4450000D+00    .1442010D+00
     .4460000D+00    .1363500D+00
     .4470000D+00    .1289410D+00
     .4480000D+00    .1219490D+00
     .4490000D+00    .1153500D+00
     .4500000D+00    .1091210D+00
     .4510000D+00    .1032400D+00
     .4520000D+00    .9768700D-01
     .4530000D+00    .9244350D-01
     .4540000D+00    .8749140D-01
     .4550000D+00    .8281400D-01
     .4560000D+00    .7839550D-01
     .4570000D+00    .7422120D-01
     .4580000D+00    .7027700D-01
     .4590000D+00    .6654990D-01
     .4600000D+00    .6302740D-01
     .4610000D+00    .5969810D-01
     .4620000D+00    .5655080D-01
     .4630000D+00    .5357540D-01
     .4640000D+00    .5076210D-01
     .4650000D+00    .4810180D-01
     .4660000D+00    .4558580D-01
     .4670000D+00    .4320620D-01
     .4680000D+00    .4095510D-01
     .4690000D+00    .3882560D-01
     .4700000D+00    .3681070D-01
     .4710000D+00    .3490410D-01
     .4720000D+00    .3309970D-01
     .4730000D+00    .3139200D-01
     .4740000D+00    .2977550D-01
     .4750000D+00    .2824520D-01
     .4760000D+00    .2679640D-01
     .4770000D+00    .2542450D-01
     .4780000D+00    .2412530D-01
     .4790000D+00    .2289500D-01
     .4800000D+00    .2172960D-01
     .4810000D+00    .2062560D-01
     .4820000D+00    .1957970D-01
     .4830000D+00    .1858880D-01
     .4840000D+00    .1764970D-01
     .4850000D+00    .1675990D-01
     .4860000D+00    .1591640D-01
     .4870000D+00    .1511700D-01
     .4880000D+00    .1435910D-01
     .4890000D+00    .1364060D-01
     .4900000D+00    .1295930D-01
     .4910000D+00    .1231330D-01
     .4920000D+00    .1170060D-01
     .4930000D+00    .1111950D-01
     .4940000D+00    .1056820D-01
     .4950000D+00    .1004530D-01
     .4960000D+00    .9549200D-02
     .4970000D+00    .9078460D-02
     .4980000D+00    .8631750D-02
     .4990000D+00    .8207810D-02
     .5000000D+00    .7805440D-02
