     .0000000D+00    .1000000D+02
     .1000000D-02    .1000942D+02
     .2000000D-02    .1001857D+02
     .3000000D-02    .1002745D+02
     .4000000D-02    .1003606D+02
     .5000000D-02    .1004440D+02
     .6000000D-02    .1005247D+02
     .7000000D-02    .1006027D+02
     .8000000D-02    .1006780D+02
     .9000000D-02    .1007506D+02
     .1000000D-01    .1008205D+02
     .1100000D-01    .1008877D+02
     .1200000D-01    .1009522D+02
     .1300000D-01    .1010140D+02
     .1400000D-01    .1010731D+02
     .1500000D-01    .1011295D+02
     .1600000D-01    .1011832D+02
     .1700000D-01    .1012342D+02
     .1800000D-01    .1012825D+02
     .1900000D-01    .1013281D+02
     .2000000D-01    .1013710D+02
     .2100000D-01    .1014113D+02
     .2200000D-01    .1014488D+02
     .2300000D-01    .1014836D+02
     .2400000D-01    .1015158D+02
     .2500000D-01    .1015454D+02
     .2600000D-01    .1015725D+02
     .2700000D-01    .1015970D+02
     .2800000D-01    .1016191D+02
     .2900000D-01    .1016389D+02
     .3000000D-01    .1016564D+02
     .3100000D-01    .1016718D+02
     .3200000D-01    .1016851D+02
     .3300000D-01    .1016965D+02
     .3400000D-01    .1017060D+02
     .3500000D-01    .1017137D+02
     .3600000D-01    .1017198D+02
     .3700000D-01    .1017244D+02
     .3800000D-01    .1017276D+02
     .3900000D-01    .1017294D+02
     .4000000D-01    .1017301D+02
     .4100000D-01    .1017296D+02
     .4200000D-01    .1017281D+02
     .4300000D-01    .1017257D+02
     .4400000D-01    .1017225D+02
     .4500000D-01    .1017185D+02
     .4600000D-01    .1017139D+02
     .4700000D-01    .1017086D+02
     .4800000D-01    .1017028D+02
     .4900000D-01    .1016966D+02
     .5000000D-01    .1016899D+02
     .5100000D-01    .1016829D+02
     .5200000D-01    .1016755D+02
     .5300000D-01    .1016679D+02
     .5400000D-01    .1016600D+02
     .5500000D-01    .1016519D+02
     .5600000D-01    .1016437D+02
     .5700000D-01    .1016353D+02
     .5800000D-01    .1016267D+02
     .5900000D-01    .1016181D+02
     .6000000D-01    .1016094D+02
     .6100000D-01    .1016005D+02
     .6200000D-01    .1015917D+02
     .6300000D-01    .1015827D+02
     .6400000D-01    .1015738D+02
     .6500000D-01    .1015648D+02
     .6600000D-01    .1015557D+02
     .6700000D-01    .1015467D+02
     .6800000D-01    .1015376D+02
     .6900000D-01    .1015285D+02
     .7000000D-01    .1015194D+02
     .7100000D-01    .1015103D+02
     .7200000D-01    .1015012D+02
     .7300000D-01    .1014920D+02
     .7400000D-01    .1014829D+02
     .7500000D-01    .1014738D+02
     .7600000D-01    .1014646D+02
     .7700000D-01    .1014555D+02
     .7800000D-01    .1014464D+02
     .7900000D-01    .1014372D+02
     .8000000D-01    .1014281D+02
     .8100000D-01    .1014190D+02
     .8200000D-01    .1014098D+02
     .8300000D-01    .1014007D+02
     .8400000D-01    .1013915D+02
     .8500000D-01    .1013824D+02
     .8600000D-01    .1013733D+02
     .8700000D-01    .1013641D+02
     .8800000D-01    .1013550D+02
     .8900000D-01    .1013459D+02
     .9000000D-01    .1013367D+02
     .9100000D-01    .1013276D+02
     .9200000D-01    .1013185D+02
     .9300000D-01    .1013093D+02
     .9400000D-01    .1013002D+02
     .9500000D-01    .1012911D+02
     .9600000D-01    .1012819D+02
     .9700000D-01    .1012728D+02
     .9800000D-01    .1012637D+02
     .9900000D-01    .1012546D+02
     .1000000D+00    .1012454D+02
     .1010000D+00    .1012363D+02
     .1020000D+00    .1012272D+02
     .1030000D+00    .1012181D+02
     .1040000D+00    .1012089D+02
     .1050000D+00    .1011998D+02
     .1060000D+00    .1011907D+02
     .1070000D+00    .1011816D+02
     .1080000D+00    .1011725D+02
     .1090000D+00    .1011633D+02
     .1100000D+00    .1011542D+02
     .1110000D+00    .1011451D+02
     .1120000D+00    .1011360D+02
     .1130000D+00    .1011269D+02
     .1140000D+00    .1011178D+02
     .1150000D+00    .1011087D+02
     .1160000D+00    .1010996D+02
     .1170000D+00    .1010904D+02
     .1180000D+00    .1010813D+02
     .1190000D+00    .1010722D+02
     .1200000D+00    .1010631D+02
     .1210000D+00    .1010540D+02
     .1220000D+00    .1010449D+02
     .1230000D+00    .1010358D+02
     .1240000D+00    .1010267D+02
     .1250000D+00    .1010176D+02
     .1260000D+00    .1010085D+02
     .1270000D+00    .1009994D+02
